ibin	Eff	Err
0	0.9616	0.0011	
1	0.9889	0.0009	
2	0.9646	0.0009	
3	0.9547	0.0018	
4	0.9641	0.0006	
5	0.9902	0.0005	
6	0.9666	0.0005	
7	0.9600	0.0011	
8	0.9661	0.0004	
9	0.9899	0.0004	
10	0.9678	0.0004	
11	0.9641	0.0008	
12	0.9659	0.0003	
13	0.9908	0.0003	
14	0.9680	0.0003	
15	0.9653	0.0006	
16	0.9661	0.0001	
17	0.9908	0.0001	
18	0.9689	0.0001	
19	0.9650	0.0003	
20	0.9647	0.0001	
21	0.9912	0.0001	
22	0.9697	0.0001	
23	0.9662	0.0003	
24	0.9636	0.0002	
25	0.9908	0.0002	
26	0.9698	0.0002	
27	0.9663	0.0006	
28	0.9608	0.0012	
29	0.9907	0.0010	
30	0.9731	0.0013	
31	0.9607	0.0041	
