ibin	Eff	Err
0	0.0000	0.0000	
1	0.0005	0.0000	
2	0.0001	0.0000	
3	0.0006	0.0000	
4	0.0004	0.0000	
5	0.0023	0.0000	
6	0.0023	0.0000	
7	0.0056	0.0000	
8	0.5375	0.0000	
9	0.5440	0.0000	
10	0.5235	0.0000	
11	0.5191	0.0000	
12	0.9632	0.0000	
13	0.9866	0.0000	
14	0.9627	0.0000	
15	0.9443	0.0000	
16	0.9636	0.0000	
17	0.9882	0.0000	
18	0.9653	0.0000	
19	0.9531	0.0000	
20	0.9648	0.0000	
21	0.9886	0.0000	
22	0.9664	0.0000	
23	0.9595	0.0000	
24	0.9643	0.0000	
25	0.9885	0.0000	
26	0.9676	0.0000	
27	0.9612	0.0000	
28	0.9631	0.0000	
29	0.9886	0.0000	
30	0.9683	0.0000	
31	0.9623	0.0000	
32	0.9615	0.0000	
33	0.9882	0.0000	
34	0.9687	0.0000	
35	0.9618	0.0000	
36	0.9557	0.0000	
37	0.9858	0.0000	
38	0.9684	0.0000	
39	0.9612	0.0000	
