ibin	Eff	Err
0	0.0000	0.0000	
1	0.0003	0.0001	
2	0.0002	0.0000	
3	0.0006	0.0001	
4	0.0001	0.0000	
5	0.0010	0.0002	
6	0.0024	0.0002	
7	0.0035	0.0003	
8	0.5027	0.0013	
9	0.5055	0.0022	
10	0.5044	0.0013	
11	0.4829	0.0024	
12	0.9354	0.0005	
13	0.9497	0.0009	
14	0.9509	0.0005	
15	0.9289	0.0010	
16	0.9375	0.0002	
17	0.9516	0.0004	
18	0.9574	0.0002	
19	0.9404	0.0005	
20	0.9382	0.0002	
21	0.9520	0.0003	
22	0.9584	0.0002	
23	0.9425	0.0004	
24	0.9373	0.0001	
25	0.9520	0.0001	
26	0.9595	0.0001	
27	0.9438	0.0002	
28	0.9356	0.0001	
29	0.9515	0.0001	
30	0.9612	0.0001	
31	0.9438	0.0002	
32	0.9324	0.0001	
33	0.9483	0.0002	
34	0.9617	0.0001	
35	0.9417	0.0003	
36	0.9230	0.0007	
37	0.9353	0.0013	
38	0.9593	0.0007	
39	0.9318	0.0022	
