ibin	Eff	Err
0	0.0000	0.0000	
1	0.0005	0.0001	
2	0.0001	0.0000	
3	0.0006	0.0001	
4	0.0004	0.0001	
5	0.0023	0.0003	
6	0.0023	0.0002	
7	0.0058	0.0005	
8	0.5396	0.0015	
9	0.5402	0.0026	
10	0.5245	0.0015	
11	0.5218	0.0028	
12	0.9633	0.0005	
13	0.9866	0.0005	
14	0.9628	0.0005	
15	0.9445	0.0012	
16	0.9636	0.0002	
17	0.9880	0.0002	
18	0.9654	0.0003	
19	0.9530	0.0006	
20	0.9648	0.0001	
21	0.9885	0.0002	
22	0.9662	0.0002	
23	0.9591	0.0004	
24	0.9643	0.0001	
25	0.9885	0.0000	
26	0.9674	0.0001	
27	0.9612	0.0002	
28	0.9631	0.0001	
29	0.9886	0.0001	
30	0.9682	0.0001	
31	0.9625	0.0002	
32	0.9614	0.0001	
33	0.9882	0.0001	
34	0.9686	0.0001	
35	0.9618	0.0003	
36	0.9556	0.0006	
37	0.9857	0.0007	
38	0.9684	0.0007	
39	0.9612	0.0022	
